month,origin,destination,origin_label,destination_label,origin_line_code,destination_line_code,origin_line,destination_line,flow_type,ridership,origin_rank,destination_rank,ridership_k
2026-04,KJ16: Bank Rakyat Bangsar,KG21: Cochrane,Bank Rakyat Bangsar,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1820,15,12,1.82
2026-04,KJ16: Bank Rakyat Bangsar,KG22: Maluri,Bank Rakyat Bangsar,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3697,15,5,3.697
2026-04,KJ16: Bank Rakyat Bangsar,KJ03: Wangsa Maju,Bank Rakyat Bangsar,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,5040,15,14,5.04
2026-04,KJ16: Bank Rakyat Bangsar,KJ09: Ampang Park,Bank Rakyat Bangsar,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,10043,15,7,10.043
2026-04,KJ16: Bank Rakyat Bangsar,KJ10: KLCC,Bank Rakyat Bangsar,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,11370,15,2,11.37
2026-04,KJ16: Bank Rakyat Bangsar,KJ14: Pasar Seni,Bank Rakyat Bangsar,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,10919,15,8,10.919
2026-04,KJ16: Bank Rakyat Bangsar,KJ15: KL Sentral,Bank Rakyat Bangsar,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,49171,15,3,49.171
2026-04,KJ16: Bank Rakyat Bangsar,KJ17: Abdullah Hukum,Bank Rakyat Bangsar,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,23402,15,6,23.402
2026-04,KJ16: Bank Rakyat Bangsar,MR06: Bukit Bintang,Bank Rakyat Bangsar,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,12,15,9,0.012
2026-04,KJ17: Abdullah Hukum,AG07: Masjid Jamek,Abdullah Hukum,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,3779,6,10,3.779
2026-04,KJ17: Abdullah Hukum,KG09: Bandar Utama,Abdullah Hukum,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2718,6,13,2.718
2026-04,KJ17: Abdullah Hukum,KG15: Muzium Negara,Abdullah Hukum,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,91,6,11,0.091
2026-04,KJ17: Abdullah Hukum,KG18: Bukit Bintang,Abdullah Hukum,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,8133,6,1,8.133
2026-04,KJ17: Abdullah Hukum,KG20: Tun Razak Exchange,Abdullah Hukum,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,4082,6,4,4.082
2026-04,KJ17: Abdullah Hukum,KG21: Cochrane,Abdullah Hukum,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3803,6,12,3.803
2026-04,KJ17: Abdullah Hukum,KG22: Maluri,Abdullah Hukum,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,7544,6,5,7.544
2026-04,KJ17: Abdullah Hukum,KJ03: Wangsa Maju,Abdullah Hukum,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,13880,6,14,13.88
2026-04,KJ17: Abdullah Hukum,KJ09: Ampang Park,Abdullah Hukum,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,18052,6,7,18.052
2026-04,KJ17: Abdullah Hukum,KJ10: KLCC,Abdullah Hukum,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,11444,6,2,11.444
2026-04,KJ17: Abdullah Hukum,KJ14: Pasar Seni,Abdullah Hukum,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,8999,6,8,8.999
2026-04,KJ17: Abdullah Hukum,KJ15: KL Sentral,Abdullah Hukum,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,45250,6,3,45.25
2026-04,KJ17: Abdullah Hukum,KJ16: Bank Rakyat Bangsar,Abdullah Hukum,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,20933,6,15,20.933
2026-04,KJ17: Abdullah Hukum,MR06: Bukit Bintang,Abdullah Hukum,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,44,6,9,0.044
2026-04,MR06: Bukit Bintang,AG07: Masjid Jamek,Bukit Bintang,Masjid Jamek,MR,AG,Monorail,Ampang,Inter-line,1424,9,10,1.424
2026-04,MR06: Bukit Bintang,KG09: Bandar Utama,Bukit Bintang,Bandar Utama,MR,KG,Monorail,MRT Kajang,Inter-line,15,9,13,0.015
2026-04,MR06: Bukit Bintang,KG15: Muzium Negara,Bukit Bintang,Muzium Negara,MR,KG,Monorail,MRT Kajang,Inter-line,18,9,11,0.018
2026-04,MR06: Bukit Bintang,KG18: Bukit Bintang,Bukit Bintang,Bukit Bintang,MR,KG,Monorail,MRT Kajang,Inter-line,23,9,1,0.023
2026-04,MR06: Bukit Bintang,KG20: Tun Razak Exchange,Bukit Bintang,Tun Razak Exchange,MR,KG,Monorail,MRT Kajang,Inter-line,67,9,4,0.067
2026-04,MR06: Bukit Bintang,KG21: Cochrane,Bukit Bintang,Cochrane,MR,KG,Monorail,MRT Kajang,Inter-line,36,9,12,0.036
2026-04,MR06: Bukit Bintang,KG22: Maluri,Bukit Bintang,Maluri,MR,KG,Monorail,MRT Kajang,Inter-line,197,9,5,0.197
2026-04,MR06: Bukit Bintang,KJ03: Wangsa Maju,Bukit Bintang,Wangsa Maju,MR,KJ,Monorail,Kelana Jaya,Inter-line,32,9,14,0.032
2026-04,MR06: Bukit Bintang,KJ09: Ampang Park,Bukit Bintang,Ampang Park,MR,KJ,Monorail,Kelana Jaya,Inter-line,19,9,7,0.019
2026-04,MR06: Bukit Bintang,KJ10: KLCC,Bukit Bintang,KLCC,MR,KJ,Monorail,Kelana Jaya,Inter-line,181,9,2,0.181
2026-04,MR06: Bukit Bintang,KJ14: Pasar Seni,Bukit Bintang,Pasar Seni,MR,KJ,Monorail,Kelana Jaya,Inter-line,154,9,8,0.154
2026-04,MR06: Bukit Bintang,KJ15: KL Sentral,Bukit Bintang,KL Sentral,MR,KJ,Monorail,Kelana Jaya,Inter-line,14,9,3,0.014
2026-04,MR06: Bukit Bintang,KJ16: Bank Rakyat Bangsar,Bukit Bintang,Bank Rakyat Bangsar,MR,KJ,Monorail,Kelana Jaya,Inter-line,5,9,15,0.005
2026-04,MR06: Bukit Bintang,KJ17: Abdullah Hukum,Bukit Bintang,Abdullah Hukum,MR,KJ,Monorail,Kelana Jaya,Inter-line,34,9,6,0.034
2026-05,AG07: Masjid Jamek,KG09: Bandar Utama,Masjid Jamek,Bandar Utama,AG,KG,Ampang,MRT Kajang,Inter-line,382,10,13,0.382
2026-05,AG07: Masjid Jamek,KG15: Muzium Negara,Masjid Jamek,Muzium Negara,AG,KG,Ampang,MRT Kajang,Inter-line,112,10,11,0.112
2026-05,AG07: Masjid Jamek,KG18: Bukit Bintang,Masjid Jamek,Bukit Bintang,AG,KG,Ampang,MRT Kajang,Inter-line,2709,10,1,2.709
2026-05,AG07: Masjid Jamek,KG20: Tun Razak Exchange,Masjid Jamek,Tun Razak Exchange,AG,KG,Ampang,MRT Kajang,Inter-line,974,10,4,0.974
2026-05,AG07: Masjid Jamek,KG21: Cochrane,Masjid Jamek,Cochrane,AG,KG,Ampang,MRT Kajang,Inter-line,661,10,12,0.661
2026-05,AG07: Masjid Jamek,KG22: Maluri,Masjid Jamek,Maluri,AG,KG,Ampang,MRT Kajang,Inter-line,944,10,5,0.944
2026-05,AG07: Masjid Jamek,KJ03: Wangsa Maju,Masjid Jamek,Wangsa Maju,AG,KJ,Ampang,Kelana Jaya,Inter-line,1620,10,14,1.62
2026-05,AG07: Masjid Jamek,KJ09: Ampang Park,Masjid Jamek,Ampang Park,AG,KJ,Ampang,Kelana Jaya,Inter-line,1682,10,7,1.682
2026-05,AG07: Masjid Jamek,KJ10: KLCC,Masjid Jamek,KLCC,AG,KJ,Ampang,Kelana Jaya,Inter-line,8336,10,2,8.336
2026-05,AG07: Masjid Jamek,KJ14: Pasar Seni,Masjid Jamek,Pasar Seni,AG,KJ,Ampang,Kelana Jaya,Inter-line,3462,10,8,3.462
2026-05,AG07: Masjid Jamek,KJ15: KL Sentral,Masjid Jamek,KL Sentral,AG,KJ,Ampang,Kelana Jaya,Inter-line,8444,10,3,8.444
2026-05,AG07: Masjid Jamek,KJ16: Bank Rakyat Bangsar,Masjid Jamek,Bank Rakyat Bangsar,AG,KJ,Ampang,Kelana Jaya,Inter-line,1824,10,15,1.824
2026-05,AG07: Masjid Jamek,KJ17: Abdullah Hukum,Masjid Jamek,Abdullah Hukum,AG,KJ,Ampang,Kelana Jaya,Inter-line,1936,10,6,1.936
2026-05,AG07: Masjid Jamek,MR06: Bukit Bintang,Masjid Jamek,Bukit Bintang,AG,MR,Ampang,Monorail,Inter-line,1002,10,9,1.002
2026-05,KG09: Bandar Utama,AG07: Masjid Jamek,Bandar Utama,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,368,13,10,0.368
2026-05,KG09: Bandar Utama,KG15: Muzium Negara,Bandar Utama,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,6347,13,11,6.347
2026-05,KG09: Bandar Utama,KG18: Bukit Bintang,Bandar Utama,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,8073,13,1,8.073
2026-05,KG09: Bandar Utama,KG20: Tun Razak Exchange,Bandar Utama,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,4294,13,4,4.294
2026-05,KG09: Bandar Utama,KG21: Cochrane,Bandar Utama,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,1457,13,12,1.457
2026-05,KG09: Bandar Utama,KG22: Maluri,Bandar Utama,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,2805,13,5,2.805
2026-05,KG09: Bandar Utama,KJ03: Wangsa Maju,Bandar Utama,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,966,13,14,0.966
2026-05,KG09: Bandar Utama,KJ09: Ampang Park,Bandar Utama,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,271,13,7,0.271
2026-05,KG09: Bandar Utama,KJ10: KLCC,Bandar Utama,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1725,13,2,1.725
2026-05,KG09: Bandar Utama,KJ14: Pasar Seni,Bandar Utama,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2823,13,8,2.823
2026-05,KG09: Bandar Utama,KJ15: KL Sentral,Bandar Utama,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,216,13,3,0.216
2026-05,KG09: Bandar Utama,KJ16: Bank Rakyat Bangsar,Bandar Utama,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,389,13,15,0.389
2026-05,KG09: Bandar Utama,KJ17: Abdullah Hukum,Bandar Utama,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,823,13,6,0.823
2026-05,KG09: Bandar Utama,MR06: Bukit Bintang,Bandar Utama,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,0,13,9,0.0
2026-05,KG15: Muzium Negara,AG07: Masjid Jamek,Muzium Negara,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,141,11,10,0.141
2026-05,KG15: Muzium Negara,KG09: Bandar Utama,Muzium Negara,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,7955,11,13,7.955
2026-05,KG15: Muzium Negara,KG18: Bukit Bintang,Muzium Negara,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,11923,11,1,11.923
2026-05,KG15: Muzium Negara,KG20: Tun Razak Exchange,Muzium Negara,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,8835,11,4,8.835
2026-05,KG15: Muzium Negara,KG21: Cochrane,Muzium Negara,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,5719,11,12,5.719
2026-05,KG15: Muzium Negara,KG22: Maluri,Muzium Negara,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,10138,11,5,10.138
2026-05,KG15: Muzium Negara,KJ03: Wangsa Maju,Muzium Negara,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,80,11,14,0.08
2026-05,KG15: Muzium Negara,KJ09: Ampang Park,Muzium Negara,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,48,11,7,0.048
2026-05,KG15: Muzium Negara,KJ10: KLCC,Muzium Negara,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,396,11,2,0.396
2026-05,KG15: Muzium Negara,KJ14: Pasar Seni,Muzium Negara,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2390,11,8,2.39
2026-05,KG15: Muzium Negara,KJ15: KL Sentral,Muzium Negara,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,76,11,3,0.076
2026-05,KG15: Muzium Negara,KJ16: Bank Rakyat Bangsar,Muzium Negara,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,70,11,15,0.07
2026-05,KG15: Muzium Negara,KJ17: Abdullah Hukum,Muzium Negara,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,45,11,6,0.045
2026-05,KG15: Muzium Negara,MR06: Bukit Bintang,Muzium Negara,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,3,11,9,0.003
2026-05,KG18: Bukit Bintang,AG07: Masjid Jamek,Bukit Bintang,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,2134,1,10,2.134
2026-05,KG18: Bukit Bintang,KG09: Bandar Utama,Bukit Bintang,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,8989,1,13,8.989
2026-05,KG18: Bukit Bintang,KG15: Muzium Negara,Bukit Bintang,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,10747,1,11,10.747
2026-05,KG18: Bukit Bintang,KG20: Tun Razak Exchange,Bukit Bintang,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,27278,1,4,27.278
2026-05,KG18: Bukit Bintang,KG21: Cochrane,Bukit Bintang,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,20771,1,12,20.771
2026-05,KG18: Bukit Bintang,KG22: Maluri,Bukit Bintang,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,28512,1,5,28.512
2026-05,KG18: Bukit Bintang,KJ03: Wangsa Maju,Bukit Bintang,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2731,1,14,2.731
2026-05,KG18: Bukit Bintang,KJ09: Ampang Park,Bukit Bintang,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,259,1,7,0.259
2026-05,KG18: Bukit Bintang,KJ10: KLCC,Bukit Bintang,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3397,1,2,3.397
2026-05,KG18: Bukit Bintang,KJ14: Pasar Seni,Bukit Bintang,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,19007,1,8,19.007
2026-05,KG18: Bukit Bintang,KJ15: KL Sentral,Bukit Bintang,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2161,1,3,2.161
2026-05,KG18: Bukit Bintang,KJ16: Bank Rakyat Bangsar,Bukit Bintang,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2734,1,15,2.734
2026-05,KG18: Bukit Bintang,KJ17: Abdullah Hukum,Bukit Bintang,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3580,1,6,3.58
2026-05,KG18: Bukit Bintang,MR06: Bukit Bintang,Bukit Bintang,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,8,1,9,0.008
2026-05,KG20: Tun Razak Exchange,AG07: Masjid Jamek,Tun Razak Exchange,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,767,4,10,0.767
2026-05,KG20: Tun Razak Exchange,KG09: Bandar Utama,Tun Razak Exchange,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,4703,4,13,4.703
2026-05,KG20: Tun Razak Exchange,KG15: Muzium Negara,Tun Razak Exchange,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,7280,4,11,7.28
2026-05,KG20: Tun Razak Exchange,KG18: Bukit Bintang,Tun Razak Exchange,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,29730,4,1,29.73
2026-05,KG20: Tun Razak Exchange,KG21: Cochrane,Tun Razak Exchange,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,18623,4,12,18.623
2026-05,KG20: Tun Razak Exchange,KG22: Maluri,Tun Razak Exchange,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,17343,4,5,17.343
2026-05,KG20: Tun Razak Exchange,KJ03: Wangsa Maju,Tun Razak Exchange,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,454,4,14,0.454
2026-05,KG20: Tun Razak Exchange,KJ09: Ampang Park,Tun Razak Exchange,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,30,4,7,0.03
2026-05,KG20: Tun Razak Exchange,KJ10: KLCC,Tun Razak Exchange,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,912,4,2,0.912
2026-05,KG20: Tun Razak Exchange,KJ14: Pasar Seni,Tun Razak Exchange,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,6784,4,8,6.784
2026-05,KG20: Tun Razak Exchange,KJ15: KL Sentral,Tun Razak Exchange,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1195,4,3,1.195
2026-05,KG20: Tun Razak Exchange,KJ16: Bank Rakyat Bangsar,Tun Razak Exchange,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1171,4,15,1.171
2026-05,KG20: Tun Razak Exchange,KJ17: Abdullah Hukum,Tun Razak Exchange,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1529,4,6,1.529
2026-05,KG20: Tun Razak Exchange,MR06: Bukit Bintang,Tun Razak Exchange,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,40,4,9,0.04
2026-05,KG21: Cochrane,AG07: Masjid Jamek,Cochrane,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,523,12,10,0.523
2026-05,KG21: Cochrane,KG09: Bandar Utama,Cochrane,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,1398,12,13,1.398
2026-05,KG21: Cochrane,KG15: Muzium Negara,Cochrane,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,4150,12,11,4.15
2026-05,KG21: Cochrane,KG18: Bukit Bintang,Cochrane,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,18998,12,1,18.998
2026-05,KG21: Cochrane,KG20: Tun Razak Exchange,Cochrane,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,17308,12,4,17.308
2026-05,KG21: Cochrane,KG22: Maluri,Cochrane,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,10005,12,5,10.005
2026-05,KG21: Cochrane,KJ03: Wangsa Maju,Cochrane,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,686,12,14,0.686
2026-05,KG21: Cochrane,KJ09: Ampang Park,Cochrane,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,44,12,7,0.044
2026-05,KG21: Cochrane,KJ10: KLCC,Cochrane,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,979,12,2,0.979
2026-05,KG21: Cochrane,KJ14: Pasar Seni,Cochrane,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,4422,12,8,4.422
2026-05,KG21: Cochrane,KJ15: KL Sentral,Cochrane,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,688,12,3,0.688
2026-05,KG21: Cochrane,KJ16: Bank Rakyat Bangsar,Cochrane,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,634,12,15,0.634
2026-05,KG21: Cochrane,KJ17: Abdullah Hukum,Cochrane,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1148,12,6,1.148
2026-05,KG21: Cochrane,MR06: Bukit Bintang,Cochrane,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,11,12,9,0.011
2026-05,KG22: Maluri,AG07: Masjid Jamek,Maluri,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,1506,5,10,1.506
2026-05,KG22: Maluri,KG09: Bandar Utama,Maluri,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,2993,5,13,2.993
2026-05,KG22: Maluri,KG15: Muzium Negara,Maluri,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,9543,5,11,9.543
2026-05,KG22: Maluri,KG18: Bukit Bintang,Maluri,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,28977,5,1,28.977
2026-05,KG22: Maluri,KG20: Tun Razak Exchange,Maluri,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,17008,5,4,17.008
2026-05,KG22: Maluri,KG21: Cochrane,Maluri,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,9152,5,12,9.152
2026-05,KG22: Maluri,KJ03: Wangsa Maju,Maluri,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,554,5,14,0.554
2026-05,KG22: Maluri,KJ09: Ampang Park,Maluri,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,66,5,7,0.066
2026-05,KG22: Maluri,KJ10: KLCC,Maluri,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1496,5,2,1.496
2026-05,KG22: Maluri,KJ14: Pasar Seni,Maluri,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3154,5,8,3.154
2026-05,KG22: Maluri,KJ15: KL Sentral,Maluri,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,760,5,3,0.76
2026-05,KG22: Maluri,KJ16: Bank Rakyat Bangsar,Maluri,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1696,5,15,1.696
2026-05,KG22: Maluri,KJ17: Abdullah Hukum,Maluri,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3108,5,6,3.108
2026-05,KG22: Maluri,MR06: Bukit Bintang,Maluri,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,18,5,9,0.018
2026-05,KJ03: Wangsa Maju,AG07: Masjid Jamek,Wangsa Maju,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,1683,14,10,1.683
2026-05,KJ03: Wangsa Maju,KG09: Bandar Utama,Wangsa Maju,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,987,14,13,0.987
2026-05,KJ03: Wangsa Maju,KG15: Muzium Negara,Wangsa Maju,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,91,14,11,0.091
2026-05,KJ03: Wangsa Maju,KG18: Bukit Bintang,Wangsa Maju,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2406,14,1,2.406
2026-05,KJ03: Wangsa Maju,KG20: Tun Razak Exchange,Wangsa Maju,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,396,14,4,0.396
2026-05,KJ03: Wangsa Maju,KG21: Cochrane,Wangsa Maju,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,630,14,12,0.63
2026-05,KJ03: Wangsa Maju,KG22: Maluri,Wangsa Maju,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,594,14,5,0.594
2026-05,KJ03: Wangsa Maju,KJ09: Ampang Park,Wangsa Maju,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,18740,14,7,18.74
2026-05,KJ03: Wangsa Maju,KJ10: KLCC,Wangsa Maju,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,15094,14,2,15.094
2026-05,KJ03: Wangsa Maju,KJ14: Pasar Seni,Wangsa Maju,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,3392,14,8,3.392
2026-05,KJ03: Wangsa Maju,KJ15: KL Sentral,Wangsa Maju,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,7524,14,3,7.524
2026-05,KJ03: Wangsa Maju,KJ16: Bank Rakyat Bangsar,Wangsa Maju,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,1964,14,15,1.964
2026-05,KJ03: Wangsa Maju,KJ17: Abdullah Hukum,Wangsa Maju,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,5792,14,6,5.792
2026-05,KJ03: Wangsa Maju,MR06: Bukit Bintang,Wangsa Maju,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,17,14,9,0.017
2026-05,KJ09: Ampang Park,AG07: Masjid Jamek,Ampang Park,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,1625,7,10,1.625
2026-05,KJ09: Ampang Park,KG09: Bandar Utama,Ampang Park,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,309,7,13,0.309
2026-05,KJ09: Ampang Park,KG15: Muzium Negara,Ampang Park,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,24,7,11,0.024
2026-05,KJ09: Ampang Park,KG18: Bukit Bintang,Ampang Park,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,353,7,1,0.353
2026-05,KJ09: Ampang Park,KG20: Tun Razak Exchange,Ampang Park,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,77,7,4,0.077
2026-05,KJ09: Ampang Park,KG21: Cochrane,Ampang Park,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,56,7,12,0.056
2026-05,KJ09: Ampang Park,KG22: Maluri,Ampang Park,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,101,7,5,0.101
2026-05,KJ09: Ampang Park,KJ03: Wangsa Maju,Ampang Park,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,20450,7,14,20.45
2026-05,KJ09: Ampang Park,KJ10: KLCC,Ampang Park,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,28888,7,2,28.888
2026-05,KJ09: Ampang Park,KJ14: Pasar Seni,Ampang Park,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,3362,7,8,3.362
2026-05,KJ09: Ampang Park,KJ15: KL Sentral,Ampang Park,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,8142,7,3,8.142
2026-05,KJ09: Ampang Park,KJ16: Bank Rakyat Bangsar,Ampang Park,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,3802,7,15,3.802
