origin,destination,od_pair,fare_rm,time_min,route,transfer_count,transfer_group,fare_label,time_label
Pasar Seni (KJL),Kelana Jaya,Pasar Seni (KJL) → Kelana Jaya,3.2,25.0,KJL[Pasar Seni (KJL) > Kelana Jaya],0,Direct journey,RM 3.20,25 min
Pasar Seni (KJL),Lembah Subang,Pasar Seni (KJL) → Lembah Subang,3.1,28.0,KJL[Pasar Seni (KJL) > Lembah Subang],0,Direct journey,RM 3.10,28 min
Pasar Seni (KJL),Ara Damansara,Pasar Seni (KJL) → Ara Damansara,3.2,30.0,KJL[Pasar Seni (KJL) > Ara Damansara],0,Direct journey,RM 3.20,30 min
Pasar Seni (KJL),Glenmarie,Pasar Seni (KJL) → Glenmarie,3.4,33.0,KJL[Pasar Seni (KJL) > Glenmarie],0,Direct journey,RM 3.40,33 min
Pasar Seni (KJL),Subang Jaya,Pasar Seni (KJL) → Subang Jaya,3.7,34.0,KJL[Pasar Seni (KJL) > Subang Jaya],0,Direct journey,RM 3.70,34 min
Pasar Seni (KJL),SS 15,Pasar Seni (KJL) → SS 15,3.3,38.0,KJL[Pasar Seni (KJL) > SS 15],0,Direct journey,RM 3.30,38 min
Pasar Seni (KJL),SS 18,Pasar Seni (KJL) → SS 18,3.4,40.0,KJL[Pasar Seni (KJL) > SS 18],0,Direct journey,RM 3.40,40 min
Pasar Seni (KJL),USJ 7 (KJL),Pasar Seni (KJL) → USJ 7 (KJL),3.7,43.0,KJL[Pasar Seni (KJL) > USJ 7 (KJL)],0,Direct journey,RM 3.70,43 min
Pasar Seni (KJL),Taipan,Pasar Seni (KJL) → Taipan,3.8,44.0,KJL[Pasar Seni (KJL) > Taipan],0,Direct journey,RM 3.80,44 min
Pasar Seni (KJL),Wawasan,Pasar Seni (KJL) → Wawasan,3.2,47.0,KJL[Pasar Seni (KJL) > Wawasan],0,Direct journey,RM 3.20,47 min
Pasar Seni (KJL),USJ 21,Pasar Seni (KJL) → USJ 21,3.3,49.0,KJL[Pasar Seni (KJL) > USJ 21],0,Direct journey,RM 3.30,49 min
Pasar Seni (KJL),Alam Megah,Pasar Seni (KJL) → Alam Megah,3.5,52.0,KJL[Pasar Seni (KJL) > Alam Megah],0,Direct journey,RM 3.50,52 min
Pasar Seni (KJL),Subang Alam,Pasar Seni (KJL) → Subang Alam,3.6,55.0,KJL[Pasar Seni (KJL) > Subang Alam],0,Direct journey,RM 3.60,55 min
Pasar Seni (KJL),Putra Heights (KJL),Pasar Seni (KJL) → Putra Heights (KJL),3.7,59.0,KJL[Pasar Seni (KJL) > Putra Heights (KJL)],0,Direct journey,RM 3.70,59 min
Pasar Seni (KJL),Sungai Buloh,Pasar Seni (KJL) → Sungai Buloh,3.2,37.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Buloh],1,1+ transfer,RM 3.20,37 min
Pasar Seni (KJL),Kampung Selamat,Pasar Seni (KJL) → Kampung Selamat,3.8,35.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kampung Selamat],1,1+ transfer,RM 3.80,35 min
Pasar Seni (KJL),Kwasa Damansara,Pasar Seni (KJL) → Kwasa Damansara,3.5,33.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Damansara],1,1+ transfer,RM 3.50,33 min
Pasar Seni (KJL),Kwasa Sentral,Pasar Seni (KJL) → Kwasa Sentral,3.4,30.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Sentral],1,1+ transfer,RM 3.40,30 min
Pasar Seni (KJL),Kota Damansara,Pasar Seni (KJL) → Kota Damansara,3.5,27.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kota Damansara],1,1+ transfer,RM 3.50,27 min
Pasar Seni (KJL),Surian,Pasar Seni (KJL) → Surian,3.3,24.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Surian],1,1+ transfer,RM 3.30,24 min
Pasar Seni (KJL),Mutiara Damansara,Pasar Seni (KJL) → Mutiara Damansara,3.4,21.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Mutiara Damansara],1,1+ transfer,RM 3.40,21 min
Pasar Seni (KJL),Bandar Utama,Pasar Seni (KJL) → Bandar Utama,3.1,19.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Utama],1,1+ transfer,RM 3.10,19 min
Pasar Seni (KJL),TTDI,Pasar Seni (KJL) → TTDI,2.8,16.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > TTDI],1,1+ transfer,RM 2.80,16 min
Pasar Seni (KJL),Phileo Damansara,Pasar Seni (KJL) → Phileo Damansara,2.7,13.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Phileo Damansara],1,1+ transfer,RM 2.70,13 min
Pasar Seni (KJL),Pusat Bandar Damansara,Pasar Seni (KJL) → Pusat Bandar Damansara,2.1,9.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pusat Bandar Damansara],1,1+ transfer,RM 2.10,9 min
Pasar Seni (KJL),Semantan,Pasar Seni (KJL) → Semantan,1.9,7.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Semantan],1,1+ transfer,RM 1.90,7 min
Pasar Seni (KJL),Muzium Negara,Pasar Seni (KJL) → Muzium Negara,1.2,3.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Muzium Negara],1,1+ transfer,RM 1.20,3 min
Pasar Seni (KJL),Pasar Seni (SBK),Pasar Seni (KJL) → Pasar Seni (SBK),0.8,1.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pasar Seni (SBK)],1,1+ transfer,RM 0.80,1 min
Pasar Seni (KJL),Merdeka,Pasar Seni (KJL) → Merdeka,1.0,2.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Merdeka],1,1+ transfer,RM 1.00,2 min
Pasar Seni (KJL),Bukit Bintang,Pasar Seni (KJL) → Bukit Bintang,1.3,5.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Bintang],1,1+ transfer,RM 1.30,5 min
Pasar Seni (KJL),Tun Razak Exchange (TRX),Pasar Seni (KJL) → Tun Razak Exchange (TRX),1.7,7.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Tun Razak Exchange (TRX)],1,1+ transfer,RM 1.70,7 min
Pasar Seni (KJL),Cochrane,Pasar Seni (KJL) → Cochrane,1.8,10.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Cochrane],1,1+ transfer,RM 1.80,10 min
Pasar Seni (KJL),Maluri (SBK),Pasar Seni (KJL) → Maluri (SBK),2.1,11.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Maluri (SBK)],1,1+ transfer,RM 2.10,11 min
Pasar Seni (KJL),Taman Pertama,Pasar Seni (KJL) → Taman Pertama,2.5,15.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Pertama],1,1+ transfer,RM 2.50,15 min
Pasar Seni (KJL),Taman Midah,Pasar Seni (KJL) → Taman Midah,2.7,17.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Midah],1,1+ transfer,RM 2.70,17 min
Pasar Seni (KJL),Taman Mutiara,Pasar Seni (KJL) → Taman Mutiara,2.8,19.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Mutiara],1,1+ transfer,RM 2.80,19 min
Pasar Seni (KJL),Taman Connaught,Pasar Seni (KJL) → Taman Connaught,3.0,22.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Connaught],1,1+ transfer,RM 3.00,22 min
Pasar Seni (KJL),Taman Suntex,Pasar Seni (KJL) → Taman Suntex,3.5,24.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Suntex],1,1+ transfer,RM 3.50,24 min
Pasar Seni (KJL),Sri Raya,Pasar Seni (KJL) → Sri Raya,3.3,27.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sri Raya],1,1+ transfer,RM 3.30,27 min
Pasar Seni (KJL),Bandar Tun Hussein Onn,Pasar Seni (KJL) → Bandar Tun Hussein Onn,3.5,29.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Tun Hussein Onn],1,1+ transfer,RM 3.50,29 min
Pasar Seni (KJL),Batu 11 Cheras,Pasar Seni (KJL) → Batu 11 Cheras,3.6,31.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Batu 11 Cheras],1,1+ transfer,RM 3.60,31 min
Pasar Seni (KJL),Bukit Dukung,Pasar Seni (KJL) → Bukit Dukung,3.3,34.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Dukung],1,1+ transfer,RM 3.30,34 min
Pasar Seni (KJL),Sungai Jernih,Pasar Seni (KJL) → Sungai Jernih,3.7,38.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Jernih],1,1+ transfer,RM 3.70,38 min
Pasar Seni (KJL),Stadium Kajang,Pasar Seni (KJL) → Stadium Kajang,3.8,39.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Stadium Kajang],1,1+ transfer,RM 3.80,39 min
Pasar Seni (KJL),Kajang,Pasar Seni (KJL) → Kajang,3.2,42.0,KJL[Pasar Seni (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kajang],1,1+ transfer,RM 3.20,42 min
KL Sentral (KJL),Bangsar,KL Sentral (KJL) → Bangsar,1.1,2.0,KJL[KL Sentral (KJL) > Bangsar],0,Direct journey,RM 1.10,2 min
KL Sentral (KJL),Abdullah Hukum,KL Sentral (KJL) → Abdullah Hukum,1.5,5.0,KJL[KL Sentral (KJL) > Abdullah Hukum],0,Direct journey,RM 1.50,5 min
KL Sentral (KJL),Kerinchi,KL Sentral (KJL) → Kerinchi,1.6,6.0,KJL[KL Sentral (KJL) > Kerinchi],0,Direct journey,RM 1.60,6 min
KL Sentral (KJL),Universiti,KL Sentral (KJL) → Universiti,1.8,8.0,KJL[KL Sentral (KJL) > Universiti],0,Direct journey,RM 1.80,8 min
KL Sentral (KJL),Taman Jaya,KL Sentral (KJL) → Taman Jaya,2.2,12.0,KJL[KL Sentral (KJL) > Taman Jaya],0,Direct journey,RM 2.20,12 min
KL Sentral (KJL),Asia Jaya,KL Sentral (KJL) → Asia Jaya,2.4,14.0,KJL[KL Sentral (KJL) > Asia Jaya],0,Direct journey,RM 2.40,14 min
KL Sentral (KJL),Taman Paramount,KL Sentral (KJL) → Taman Paramount,2.8,17.0,KJL[KL Sentral (KJL) > Taman Paramount],0,Direct journey,RM 2.80,17 min
KL Sentral (KJL),Taman Bahagia,KL Sentral (KJL) → Taman Bahagia,2.8,20.0,KJL[KL Sentral (KJL) > Taman Bahagia],0,Direct journey,RM 2.80,20 min
KL Sentral (KJL),Kelana Jaya,KL Sentral (KJL) → Kelana Jaya,3.0,22.0,KJL[KL Sentral (KJL) > Kelana Jaya],0,Direct journey,RM 3.00,22 min
KL Sentral (KJL),Lembah Subang,KL Sentral (KJL) → Lembah Subang,3.2,25.0,KJL[KL Sentral (KJL) > Lembah Subang],0,Direct journey,RM 3.20,25 min
KL Sentral (KJL),Ara Damansara,KL Sentral (KJL) → Ara Damansara,3.4,27.0,KJL[KL Sentral (KJL) > Ara Damansara],0,Direct journey,RM 3.40,27 min
KL Sentral (KJL),Glenmarie,KL Sentral (KJL) → Glenmarie,3.2,30.0,KJL[KL Sentral (KJL) > Glenmarie],0,Direct journey,RM 3.20,30 min
KL Sentral (KJL),Subang Jaya,KL Sentral (KJL) → Subang Jaya,3.4,31.0,KJL[KL Sentral (KJL) > Subang Jaya],0,Direct journey,RM 3.40,31 min
KL Sentral (KJL),SS 15,KL Sentral (KJL) → SS 15,3.7,35.0,KJL[KL Sentral (KJL) > SS 15],0,Direct journey,RM 3.70,35 min
KL Sentral (KJL),SS 18,KL Sentral (KJL) → SS 18,3.8,37.0,KJL[KL Sentral (KJL) > SS 18],0,Direct journey,RM 3.80,37 min
KL Sentral (KJL),USJ 7 (KJL),KL Sentral (KJL) → USJ 7 (KJL),3.5,40.0,KJL[KL Sentral (KJL) > USJ 7 (KJL)],0,Direct journey,RM 3.50,40 min
KL Sentral (KJL),Taipan,KL Sentral (KJL) → Taipan,3.6,41.0,KJL[KL Sentral (KJL) > Taipan],0,Direct journey,RM 3.60,41 min
KL Sentral (KJL),Wawasan,KL Sentral (KJL) → Wawasan,3.8,44.0,KJL[KL Sentral (KJL) > Wawasan],0,Direct journey,RM 3.80,44 min
KL Sentral (KJL),USJ 21,KL Sentral (KJL) → USJ 21,3.1,46.0,KJL[KL Sentral (KJL) > USJ 21],0,Direct journey,RM 3.10,46 min
KL Sentral (KJL),Alam Megah,KL Sentral (KJL) → Alam Megah,3.3,49.0,KJL[KL Sentral (KJL) > Alam Megah],0,Direct journey,RM 3.30,49 min
KL Sentral (KJL),Subang Alam,KL Sentral (KJL) → Subang Alam,3.5,52.0,KJL[KL Sentral (KJL) > Subang Alam],0,Direct journey,RM 3.50,52 min
KL Sentral (KJL),Putra Heights (KJL),KL Sentral (KJL) → Putra Heights (KJL),3.6,56.0,KJL[KL Sentral (KJL) > Putra Heights (KJL)],0,Direct journey,RM 3.60,56 min
KL Sentral (KJL),Sungai Buloh,KL Sentral (KJL) → Sungai Buloh,3.6,40.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Buloh],1,1+ transfer,RM 3.60,40 min
KL Sentral (KJL),Kampung Selamat,KL Sentral (KJL) → Kampung Selamat,4.2,38.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kampung Selamat],1,1+ transfer,RM 4.20,38 min
KL Sentral (KJL),Kwasa Damansara,KL Sentral (KJL) → Kwasa Damansara,3.9,36.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Damansara],1,1+ transfer,RM 3.90,36 min
KL Sentral (KJL),Kwasa Sentral,KL Sentral (KJL) → Kwasa Sentral,3.7,33.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Sentral],1,1+ transfer,RM 3.70,33 min
KL Sentral (KJL),Kota Damansara,KL Sentral (KJL) → Kota Damansara,3.9,30.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kota Damansara],1,1+ transfer,RM 3.90,30 min
KL Sentral (KJL),Surian,KL Sentral (KJL) → Surian,3.7,27.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Surian],1,1+ transfer,RM 3.70,27 min
KL Sentral (KJL),Mutiara Damansara,KL Sentral (KJL) → Mutiara Damansara,3.8,24.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Mutiara Damansara],1,1+ transfer,RM 3.80,24 min
KL Sentral (KJL),Bandar Utama,KL Sentral (KJL) → Bandar Utama,3.5,22.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Utama],1,1+ transfer,RM 3.50,22 min
KL Sentral (KJL),TTDI,KL Sentral (KJL) → TTDI,3.1,19.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > TTDI],1,1+ transfer,RM 3.10,19 min
KL Sentral (KJL),Phileo Damansara,KL Sentral (KJL) → Phileo Damansara,3.2,16.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Phileo Damansara],1,1+ transfer,RM 3.20,16 min
KL Sentral (KJL),Pusat Bandar Damansara,KL Sentral (KJL) → Pusat Bandar Damansara,2.5,12.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pusat Bandar Damansara],1,1+ transfer,RM 2.50,12 min
KL Sentral (KJL),Semantan,KL Sentral (KJL) → Semantan,2.2,10.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Semantan],1,1+ transfer,RM 2.20,10 min
KL Sentral (KJL),Muzium Negara,KL Sentral (KJL) → Muzium Negara,1.5,6.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Muzium Negara],1,1+ transfer,RM 1.50,6 min
KL Sentral (KJL),Pasar Seni (SBK),KL Sentral (KJL) → Pasar Seni (SBK),1.2,4.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pasar Seni (SBK)],1,1+ transfer,RM 1.20,4 min
KL Sentral (KJL),Merdeka,KL Sentral (KJL) → Merdeka,1.4,5.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Merdeka],1,1+ transfer,RM 1.40,5 min
KL Sentral (KJL),Bukit Bintang,KL Sentral (KJL) → Bukit Bintang,1.7,8.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Bintang],1,1+ transfer,RM 1.70,8 min
KL Sentral (KJL),Tun Razak Exchange (TRX),KL Sentral (KJL) → Tun Razak Exchange (TRX),2.1,10.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Tun Razak Exchange (TRX)],1,1+ transfer,RM 2.10,10 min
KL Sentral (KJL),Cochrane,KL Sentral (KJL) → Cochrane,2.2,13.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Cochrane],1,1+ transfer,RM 2.20,13 min
KL Sentral (KJL),Maluri (SBK),KL Sentral (KJL) → Maluri (SBK),2.4,14.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Maluri (SBK)],1,1+ transfer,RM 2.40,14 min
KL Sentral (KJL),Taman Pertama,KL Sentral (KJL) → Taman Pertama,2.8,18.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Pertama],1,1+ transfer,RM 2.80,18 min
KL Sentral (KJL),Taman Midah,KL Sentral (KJL) → Taman Midah,3.2,20.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Midah],1,1+ transfer,RM 3.20,20 min
KL Sentral (KJL),Taman Mutiara,KL Sentral (KJL) → Taman Mutiara,3.1,22.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Mutiara],1,1+ transfer,RM 3.10,22 min
KL Sentral (KJL),Taman Connaught,KL Sentral (KJL) → Taman Connaught,3.4,25.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Connaught],1,1+ transfer,RM 3.40,25 min
KL Sentral (KJL),Taman Suntex,KL Sentral (KJL) → Taman Suntex,3.8,27.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Suntex],1,1+ transfer,RM 3.80,27 min
KL Sentral (KJL),Sri Raya,KL Sentral (KJL) → Sri Raya,3.6,30.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sri Raya],1,1+ transfer,RM 3.60,30 min
KL Sentral (KJL),Bandar Tun Hussein Onn,KL Sentral (KJL) → Bandar Tun Hussein Onn,3.9,32.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Tun Hussein Onn],1,1+ transfer,RM 3.90,32 min
KL Sentral (KJL),Batu 11 Cheras,KL Sentral (KJL) → Batu 11 Cheras,4.0,34.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Batu 11 Cheras],1,1+ transfer,RM 4.00,34 min
KL Sentral (KJL),Bukit Dukung,KL Sentral (KJL) → Bukit Dukung,3.7,37.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Dukung],1,1+ transfer,RM 3.70,37 min
KL Sentral (KJL),Sungai Jernih,KL Sentral (KJL) → Sungai Jernih,4.1,41.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Jernih],1,1+ transfer,RM 4.10,41 min
KL Sentral (KJL),Stadium Kajang,KL Sentral (KJL) → Stadium Kajang,4.2,42.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Stadium Kajang],1,1+ transfer,RM 4.20,42 min
KL Sentral (KJL),Kajang,KL Sentral (KJL) → Kajang,3.6,45.0,KJL[KL Sentral (KJL) > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kajang],1,1+ transfer,RM 3.60,45 min
Bangsar,Abdullah Hukum,Bangsar → Abdullah Hukum,1.2,3.0,KJL[Bangsar > Abdullah Hukum],0,Direct journey,RM 1.20,3 min
Bangsar,Kerinchi,Bangsar → Kerinchi,1.3,4.0,KJL[Bangsar > Kerinchi],0,Direct journey,RM 1.30,4 min
Bangsar,Universiti,Bangsar → Universiti,1.5,6.0,KJL[Bangsar > Universiti],0,Direct journey,RM 1.50,6 min
Bangsar,Taman Jaya,Bangsar → Taman Jaya,2.0,10.0,KJL[Bangsar > Taman Jaya],0,Direct journey,RM 2.00,10 min
Bangsar,Asia Jaya,Bangsar → Asia Jaya,2.2,12.0,KJL[Bangsar > Asia Jaya],0,Direct journey,RM 2.20,12 min
Bangsar,Taman Paramount,Bangsar → Taman Paramount,2.5,15.0,KJL[Bangsar > Taman Paramount],0,Direct journey,RM 2.50,15 min
Bangsar,Taman Bahagia,Bangsar → Taman Bahagia,2.8,18.0,KJL[Bangsar > Taman Bahagia],0,Direct journey,RM 2.80,18 min
Bangsar,Kelana Jaya,Bangsar → Kelana Jaya,2.8,20.0,KJL[Bangsar > Kelana Jaya],0,Direct journey,RM 2.80,20 min
Bangsar,Lembah Subang,Bangsar → Lembah Subang,3.0,23.0,KJL[Bangsar > Lembah Subang],0,Direct journey,RM 3.00,23 min
Bangsar,Ara Damansara,Bangsar → Ara Damansara,3.2,25.0,KJL[Bangsar > Ara Damansara],0,Direct journey,RM 3.20,25 min
Bangsar,Glenmarie,Bangsar → Glenmarie,3.5,28.0,KJL[Bangsar > Glenmarie],0,Direct journey,RM 3.50,28 min
Bangsar,Subang Jaya,Bangsar → Subang Jaya,3.3,29.0,KJL[Bangsar > Subang Jaya],0,Direct journey,RM 3.30,29 min
Bangsar,SS 15,Bangsar → SS 15,3.5,33.0,KJL[Bangsar > SS 15],0,Direct journey,RM 3.50,33 min
Bangsar,SS 18,Bangsar → SS 18,3.6,35.0,KJL[Bangsar > SS 18],0,Direct journey,RM 3.60,35 min
Bangsar,USJ 7 (KJL),Bangsar → USJ 7 (KJL),3.3,38.0,KJL[Bangsar > USJ 7 (KJL)],0,Direct journey,RM 3.30,38 min
Bangsar,Taipan,Bangsar → Taipan,3.4,39.0,KJL[Bangsar > Taipan],0,Direct journey,RM 3.40,39 min
Bangsar,Wawasan,Bangsar → Wawasan,3.6,42.0,KJL[Bangsar > Wawasan],0,Direct journey,RM 3.60,42 min
Bangsar,USJ 21,Bangsar → USJ 21,3.7,44.0,KJL[Bangsar > USJ 21],0,Direct journey,RM 3.70,44 min
